"subject","trial","stimulus","rid","FFD","FFP","SFD","FPRT","RBRT","TFT","RPD","CRPD","RRT","RRTP","RRTR","RBRC","TRC","LPRT","experiment","word","attachment","animacy","wlen","prev_wlen","next_wlen","roiLabel","subj"
"Denek03","Trial015","rc-n2forced-nonanim-1.jpg",2,220,1,0,220,220,3468,220,751,3248,0,3248,0,2,1072,"rc","yıkılan","N2 attachment","nonanim",7,8,8,"pre-critical","Denek03"
"Denek03","Trial015","rc-n2forced-nonanim-1.jpg",3,890,1,0,890,890,3972,890,1641,3082,0,3082,0,4,626,"rc","patronun","N2 attachment","nonanim",8,7,3,"N1","Denek03"
"Denek03","Trial015","rc-n2forced-nonanim-1.jpg",4,0,0,0,0,0,0,0,1641,0,0,0,0,0,0,"rc","evi","N2 attachment","nonanim",3,8,5,"N2","Denek03"
"Denek03","Trial015","rc-n2forced-nonanim-1.jpg",5,504,1,0,504,504,1616,504,2145,1112,0,1112,0,0,304,"rc","geçen","N2 attachment","nonanim",5,3,2,"spillover","Denek03"
"Denek03","Trial016","rc-n1forced-nonanim-1.jpg",2,369,1,0,369,369,1218,369,809,849,0,849,0,0,240,"rc","batan","N1 attachment","nonanim",5,9,5,"pre-critical","Denek03"
"Denek03","Trial016","rc-n1forced-nonanim-1.jpg",3,520,1,0,520,520,1436,520,1329,916,0,916,0,0,198,"rc","yatın","N1 attachment","nonanim",5,5,6,"N1","Denek03"
"Denek03","Trial016","rc-n1forced-nonanim-1.jpg",4,216,1,0,216,484,1300,682,2011,1084,268,816,1,2,166,"rc","aşçısı","N1 attachment","nonanim",6,5,4,"N2","Denek03"
"Denek03","Trial016","rc-n1forced-nonanim-1.jpg",5,0,0,0,0,0,502,0,2011,502,0,502,0,0,251,"rc","yeni","N1 attachment","nonanim",4,6,3,"spillover","Denek03"
"Denek03","Trial019","rc-nonforced-anim-2.jpg",2,164,1,0,164,164,1076,576,1389,912,0,912,1,2,152,"rc","dikilen","ambiguous","anim",7,7,5,"pre-critical","Denek03"
"Denek03","Trial019","rc-nonforced-anim-2.jpg",3,255,1,0,255,603,2052,825,2214,1797,348,1449,1,6,212,"rc","kızın","ambiguous","anim",5,7,6,"N1","Denek03"
"Denek03","Trial019","rc-nonforced-anim-2.jpg",4,232,1,0,232,232,868,232,2446,636,0,636,0,0,202,"rc","amcası","ambiguous","anim",6,5,8,"N2","Denek03"
"Denek03","Trial019","rc-nonforced-anim-2.jpg",5,528,1,0,528,528,1314,528,2974,786,0,786,0,0,129,"rc","etrafına","ambiguous","anim",8,6,11,"spillover","Denek03"
"Denek03","Trial021","rc-n1forced-anim-2.jpg",2,124,1,0,124,906,2484,1325,1325,2360,782,1578,2,8,153,"rc","satılan","N1 attachment","anim",7,7,8,"pre-critical","Denek03"
"Denek03","Trial021","rc-n1forced-anim-2.jpg",3,194,1,0,500,500,1388,500,1825,888,0,888,0,0,194,"rc","patronun","N1 attachment","anim",8,7,3,"N1","Denek03"
"Denek03","Trial021","rc-n1forced-anim-2.jpg",4,0,0,0,0,0,0,0,1825,0,0,0,0,0,0,"rc","evi","N1 attachment","anim",3,8,5,"N2","Denek03"
"Denek03","Trial021","rc-n1forced-anim-2.jpg",5,158,1,0,158,158,688,158,1983,530,0,530,0,0,186,"rc","geçen","N1 attachment","anim",5,3,2,"spillover","Denek03"
"Denek03","Trial023","rc-n2forced-anim-2.jpg",2,202,1,0,202,202,686,202,792,484,0,484,0,0,141,"rc","boğulan","N2 attachment","anim",7,7,5,"pre-critical","Denek03"
"Denek03","Trial023","rc-n2forced-anim-2.jpg",3,459,1,0,459,459,918,459,1251,459,0,459,0,0,459,"rc","salın","N2 attachment","anim",5,7,6,"N1","Denek03"
"Denek03","Trial023","rc-n2forced-anim-2.jpg",4,386,1,0,386,386,1420,386,1637,1034,0,1034,0,0,324,"rc","sahibi","N2 attachment","anim",6,5,3,"N2","Denek03"
"Denek03","Trial023","rc-n2forced-anim-2.jpg",5,0,0,0,0,0,0,0,1637,0,0,0,0,0,0,"rc","dün","N2 attachment","anim",3,6,5,"spillover","Denek03"
"Denek03","Trial025","rc-nonforced-nonanim-2.jpg",2,207,1,0,207,417,1466,524,524,1259,210,1049,1,4,114,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","Denek03"
"Denek03","Trial025","rc-nonforced-nonanim-2.jpg",3,336,1,0,336,336,1028,336,860,692,0,692,0,0,178,"rc","gölün","ambiguous","nonanim",5,8,6,"N1","Denek03"
"Denek03","Trial025","rc-nonforced-nonanim-2.jpg",4,183,1,0,183,183,366,183,1043,183,0,183,0,0,183,"rc","etrafı","ambiguous","nonanim",6,5,5,"N2","Denek03"
"Denek03","Trial025","rc-nonforced-nonanim-2.jpg",5,0,0,0,0,0,0,0,1043,0,0,0,0,0,0,"rc","büyük","ambiguous","nonanim",5,6,10,"spillover","Denek03"
"Denek03","Trial027","rc-n1forced-nonanim-2.jpg",2,134,1,0,134,437,874,915,1384,740,303,437,1,2,303,"rc","yıkılan","N1 attachment","nonanim",7,8,4,"pre-critical","Denek03"
"Denek03","Trial027","rc-n1forced-nonanim-2.jpg",3,0,0,0,0,0,0,0,1384,0,0,0,0,0,0,"rc","evin","N1 attachment","nonanim",4,7,7,"N1","Denek03"
"Denek03","Trial027","rc-n1forced-nonanim-2.jpg",4,117,1,0,632,632,1264,632,2016,632,0,632,0,0,632,"rc","bekçisi","N1 attachment","nonanim",7,4,5,"N2","Denek03"
"Denek03","Trial027","rc-n1forced-nonanim-2.jpg",5,262,1,0,262,262,524,262,2278,262,0,262,0,0,262,"rc","başka","N1 attachment","nonanim",5,7,3,"spillover","Denek03"
"Denek03","Trial029","rc-n2forced-nonanim-2.jpg",2,180,1,0,180,893,4776,1272,1800,4596,713,3883,2,9,189,"rc","yırtılan","N2 attachment","nonanim",8,6,5,"pre-critical","Denek03"
"Denek03","Trial029","rc-n2forced-nonanim-2.jpg",3,0,0,0,0,0,3554,0,1800,3554,0,3554,0,4,366,"rc","kızın","N2 attachment","nonanim",5,8,6,"N1","Denek03"
"Denek03","Trial029","rc-n2forced-nonanim-2.jpg",4,340,1,0,903,903,3484,903,2703,2581,0,2581,0,8,134,"rc","atkısı","N2 attachment","nonanim",6,5,7,"N2","Denek03"
"Denek03","Trial029","rc-n2forced-nonanim-2.jpg",5,310,1,0,310,310,1194,310,3013,884,0,884,0,2,163,"rc","çamaşır","N2 attachment","nonanim",7,6,10,"spillover","Denek03"
"Denek03","Trial031","rc-nonforced-anim-3.jpg",2,61,1,0,239,239,1558,239,1063,1319,0,1319,0,2,344,"rc","ağlayan","ambiguous","anim",7,7,5,"pre-critical","Denek03"
"Denek03","Trial031","rc-nonforced-anim-3.jpg",3,261,1,0,261,261,522,261,1324,261,0,261,0,0,261,"rc","kızın","ambiguous","anim",5,7,6,"N1","Denek03"
"Denek03","Trial031","rc-nonforced-anim-3.jpg",4,300,1,0,300,300,964,300,1624,664,0,664,0,0,182,"rc","halası","ambiguous","anim",6,5,4,"N2","Denek03"
"Denek03","Trial031","rc-nonforced-anim-3.jpg",5,0,0,0,0,0,520,0,1624,520,0,520,0,0,260,"rc","evde","ambiguous","anim",4,6,13,"spillover","Denek03"
"Denek03","Trial033","rc-n1forced-anim-3.jpg",2,74,1,0,246,246,492,246,492,246,0,246,0,0,246,"rc","ağlayan","N1 attachment","anim",7,7,5,"pre-critical","Denek03"
"Denek03","Trial033","rc-n1forced-anim-3.jpg",3,0,0,0,0,0,0,0,492,0,0,0,0,0,0,"rc","kızın","N1 attachment","anim",5,7,6,"N1","Denek03"
"Denek03","Trial033","rc-n1forced-anim-3.jpg",4,50,1,0,289,289,578,289,781,289,0,289,0,0,289,"rc","vazosu","N1 attachment","anim",6,5,7,"N2","Denek03"
"Denek03","Trial033","rc-n1forced-anim-3.jpg",5,186,1,0,186,186,372,186,967,186,0,186,0,0,186,"rc","öğleyin","N1 attachment","anim",7,6,9,"spillover","Denek03"
"Denek03","Trial035","rc-n2forced-anim-3.jpg",2,94,1,0,282,282,1768,282,637,1486,0,1486,0,2,191,"rc","konuşan","N2 attachment","anim",7,7,5,"pre-critical","Denek03"
"Denek03","Trial035","rc-n2forced-anim-3.jpg",3,272,1,0,562,562,1476,562,1199,914,0,914,0,2,176,"rc","kotun","N2 attachment","anim",5,7,6,"N1","Denek03"
"Denek03","Trial035","rc-n2forced-anim-3.jpg",4,440,1,0,440,440,1236,440,1639,796,0,796,0,0,178,"rc","sahibi","N2 attachment","anim",6,5,4,"N2","Denek03"
"Denek03","Trial035","rc-n2forced-anim-3.jpg",5,328,1,0,328,328,656,328,1967,328,0,328,0,0,328,"rc","kotu","N2 attachment","anim",4,6,7,"spillover","Denek03"
"Denek03","Trial037","rc-nonforced-nonanim-3.jpg",2,211,1,0,211,211,2462,211,690,2251,0,2251,0,2,553,"rc","bozulan","ambiguous","nonanim",7,7,6,"pre-critical","Denek03"
"Denek03","Trial037","rc-nonforced-nonanim-3.jpg",3,212,1,0,285,285,1050,285,975,765,0,765,0,0,240,"rc","aracın","ambiguous","nonanim",6,7,5,"N1","Denek03"
"Denek03","Trial037","rc-nonforced-nonanim-3.jpg",4,178,1,0,322,322,992,322,1297,670,0,670,0,0,174,"rc","aküsü","ambiguous","nonanim",5,6,5,"N2","Denek03"
"Denek03","Trial037","rc-nonforced-nonanim-3.jpg",5,220,1,0,220,220,640,220,1517,420,0,420,0,0,100,"rc","başka","ambiguous","nonanim",5,5,9,"spillover","Denek03"
"Denek03","Trial039","rc-n1forced-nonanim-3.jpg",2,108,1,0,108,108,456,108,426,348,0,348,0,0,120,"rc","kapanan","N1 attachment","nonanim",7,7,5,"pre-critical","Denek03"
"Denek03","Trial039","rc-n1forced-nonanim-3.jpg",3,106,1,0,106,398,796,518,944,690,292,398,1,2,292,"rc","köyün","N1 attachment","nonanim",5,7,6,"N1","Denek03"
"Denek03","Trial039","rc-n1forced-nonanim-3.jpg",4,0,0,0,0,0,0,0,944,0,0,0,0,0,0,"rc","delisi","N1 attachment","nonanim",6,5,3,"N2","Denek03"
"Denek03","Trial039","rc-n1forced-nonanim-3.jpg",5,0,0,0,0,0,0,0,944,0,0,0,0,0,0,"rc","iki","N1 attachment","nonanim",3,6,3,"spillover","Denek03"
"Denek03","Trial041","rc-n2forced-nonanim-3x.jpg",2,382,1,0,382,382,3220,382,1446,2838,0,2838,0,0,1228,"rc","kırılan","N2 attachment","nonanim",7,8,5,"pre-critical","Denek03"
"Denek03","Trial041","rc-n2forced-nonanim-3x.jpg",3,331,1,0,331,331,2018,331,1777,1687,0,1687,0,0,256,"rc","kızın","N2 attachment","nonanim",5,7,6,"N1","Denek03"
"Denek03","Trial041","rc-n2forced-nonanim-3x.jpg",4,445,1,0,445,445,2156,445,2222,1711,0,1711,0,2,315,"rc","vazosu","N2 attachment","nonanim",6,5,3,"N2","Denek03"
"Denek03","Trial041","rc-n2forced-nonanim-3x.jpg",5,0,0,0,0,0,0,0,2222,0,0,0,0,0,0,"rc","dün","N2 attachment","nonanim",3,6,9,"spillover","Denek03"
"Denek03","Trial045","rc-n1forced-anim-4.jpg",2,102,1,0,102,483,1430,646,1317,1328,381,947,1,4,232,"rc","geçinen","N1 attachment","anim",7,7,6,"pre-critical","Denek03"
"Denek03","Trial045","rc-n1forced-anim-4.jpg",3,229,1,0,229,229,818,229,1546,589,0,589,0,0,180,"rc","adamın","N1 attachment","anim",6,7,5,"N1","Denek03"
"Denek03","Trial045","rc-n1forced-anim-4.jpg",4,278,1,0,278,278,906,278,1824,628,0,628,0,0,175,"rc","köşkü","N1 attachment","anim",5,6,5,"N2","Denek03"
"Denek03","Trial045","rc-n1forced-anim-4.jpg",5,266,1,0,266,266,1064,266,2090,798,0,798,0,0,266,"rc","geçen","N1 attachment","anim",5,5,3,"spillover","Denek03"
"Denek03","Trial047","rc-n2forced-anim-4.jpg",2,252,1,0,252,252,1236,252,686,984,0,984,0,1,366,"rc","çıkarılan","N2 attachment","anim",9,5,5,"pre-critical","Denek03"
"Denek03","Trial047","rc-n2forced-anim-4.jpg",3,228,1,0,228,228,456,228,914,228,0,228,0,0,228,"rc","yatın","N2 attachment","anim",5,9,6,"N1","Denek03"
"Denek03","Trial047","rc-n2forced-anim-4.jpg",4,0,0,0,0,0,0,0,914,0,0,0,0,0,0,"rc","aşçısı","N2 attachment","anim",6,5,10,"N2","Denek03"
"Denek03","Trial047","rc-n2forced-anim-4.jpg",5,278,1,0,594,594,1188,594,1508,594,0,594,0,0,594,"rc","işverenden","N2 attachment","anim",10,6,8,"spillover","Denek03"
"Denek03","Trial049","rc-nonforced-nonanim-4.jpg",2,208,1,0,208,208,416,208,720,208,0,208,0,0,208,"rc","kiralanan","ambiguous","nonanim",9,5,6,"pre-critical","Denek03"
"Denek03","Trial049","rc-nonforced-nonanim-4.jpg",3,0,0,0,0,0,0,0,720,0,0,0,0,0,0,"rc","köşkün","ambiguous","nonanim",6,9,5,"N1","Denek03"
"Denek03","Trial049","rc-nonforced-nonanim-4.jpg",4,158,1,0,158,158,316,158,878,158,0,158,0,0,158,"rc","odası","ambiguous","nonanim",5,6,5,"N2","Denek03"
"Denek03","Trial049","rc-nonforced-nonanim-4.jpg",5,184,1,0,383,383,766,383,1261,383,0,383,0,0,383,"rc","akşam","ambiguous","nonanim",5,5,8,"spillover","Denek03"
"Denek03","Trial051","rc-n1forced-nonanim-4.jpg",2,208,1,0,208,208,2468,208,1047,2260,0,2260,0,0,197,"rc","verilen","N1 attachment","nonanim",7,6,7,"pre-critical","Denek03"
"Denek03","Trial051","rc-n1forced-nonanim-4.jpg",3,340,1,0,340,340,5092,340,1387,4752,0,4752,0,6,450,"rc","büronun","N1 attachment","nonanim",7,7,4,"N1","Denek03"
"Denek03","Trial051","rc-n1forced-nonanim-4.jpg",4,0,0,0,0,0,1572,0,1387,1572,0,1572,0,4,262,"rc","şefi","N1 attachment","nonanim",4,7,8,"N2","Denek03"
"Denek03","Trial051","rc-n1forced-nonanim-4.jpg",5,160,1,0,376,376,3382,376,1763,3006,0,3006,0,6,520,"rc","görevini","N1 attachment","nonanim",8,4,9,"spillover","Denek03"
"Denek03","Trial053","rc-n2forced-nonanim-4.jpg",2,117,1,0,585,585,2330,585,1160,1745,0,1745,0,0,580,"rc","yankılanan","N2 attachment","nonanim",10,5,7,"pre-critical","Denek03"
"Denek03","Trial053","rc-n2forced-nonanim-4.jpg",3,170,1,0,170,606,1212,1186,2346,1042,436,606,1,2,436,"rc","müdürün","N2 attachment","nonanim",7,10,4,"N1","Denek03"
"Denek03","Trial053","rc-n2forced-nonanim-4.jpg",4,0,0,0,0,0,0,0,2346,0,0,0,0,0,0,"rc","sesi","N2 attachment","nonanim",4,7,13,"N2","Denek03"
"Denek03","Trial053","rc-n2forced-nonanim-4.jpg",5,160,1,0,343,343,966,343,2689,623,0,623,0,0,140,"rc","çevredekileri","N2 attachment","nonanim",13,4,3,"spillover","Denek03"
"Denek03","Trial055","rc-nonforced-anim-5.jpg",2,270,1,0,270,270,540,270,730,270,0,270,0,0,270,"rc","aranan","ambiguous","anim",6,8,7,"pre-critical","Denek03"
"Denek03","Trial055","rc-nonforced-anim-5.jpg",3,352,1,0,352,352,704,352,1082,352,0,352,0,0,352,"rc","kadının","ambiguous","anim",7,6,6,"N1","Denek03"
"Denek03","Trial055","rc-nonforced-anim-5.jpg",4,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,"rc","katili","ambiguous","anim",6,7,4,"N2","Denek03"
"Denek03","Trial055","rc-nonforced-anim-5.jpg",5,198,1,0,198,198,396,198,1280,198,0,198,0,0,198,"rc","uzak","ambiguous","anim",4,6,3,"spillover","Denek03"
"Denek03","Trial059","rc-n2forced-anim-5.jpg",2,75,1,0,489,489,1358,489,720,869,0,869,0,0,190,"rc","bekleyen","N2 attachment","anim",8,6,4,"pre-critical","Denek03"
"Denek03","Trial059","rc-n2forced-anim-5.jpg",3,0,0,0,0,0,0,0,720,0,0,0,0,0,0,"rc","evin","N2 attachment","anim",4,8,7,"N1","Denek03"
"Denek03","Trial059","rc-n2forced-anim-5.jpg",4,171,1,0,373,373,922,373,1093,549,0,549,0,1,88,"rc","bekçisi","N2 attachment","anim",7,4,4,"N2","Denek03"
"Denek03","Trial059","rc-n2forced-anim-5.jpg",5,0,0,0,0,0,0,0,1093,0,0,0,0,0,0,"rc","saat","N2 attachment","anim",4,7,3,"spillover","Denek03"
"Denek03","Trial061","rc-nonforced-nonanim-5.jpg",2,180,1,0,544,544,1088,544,948,544,0,544,0,0,544,"rc","temizlenen","ambiguous","nonanim",10,5,4,"pre-critical","Denek03"
"Denek03","Trial061","rc-nonforced-nonanim-5.jpg",3,268,1,0,268,268,536,268,1216,268,0,268,0,0,268,"rc","evin","ambiguous","nonanim",4,10,7,"N1","Denek03"
"Denek03","Trial061","rc-nonforced-nonanim-5.jpg",4,348,1,0,348,348,696,348,1564,348,0,348,0,0,348,"rc","bahçesi","ambiguous","nonanim",7,4,7,"N2","Denek03"
"Denek03","Trial061","rc-nonforced-nonanim-5.jpg",5,800,1,0,800,800,1600,800,2364,800,0,800,0,0,800,"rc","yeniden","ambiguous","nonanim",7,7,5,"spillover","Denek03"
"Denek03","Trial063","rc-n1forced-nonanim-5.jpg",2,384,1,0,384,384,3070,384,1213,2686,0,2686,0,2,890,"rc","batan","N1 attachment","nonanim",5,10,5,"pre-critical","Denek03"
"Denek03","Trial063","rc-n1forced-nonanim-5.jpg",3,388,1,0,388,388,1348,388,1601,960,0,960,0,0,286,"rc","salın","N1 attachment","nonanim",5,5,6,"N1","Denek03"
"Denek03","Trial063","rc-n1forced-nonanim-5.jpg",4,290,1,0,290,290,580,290,1891,290,0,290,0,0,290,"rc","sahibi","N1 attachment","nonanim",6,5,6,"N2","Denek03"
"Denek03","Trial063","rc-n1forced-nonanim-5.jpg",5,192,1,0,192,192,384,192,2083,192,0,192,0,0,192,"rc","kıyıya","N1 attachment","nonanim",6,6,7,"spillover","Denek03"
"Denek03","Trial065","rc-n2forced-nonanim-5.jpg",2,263,1,0,263,263,1290,263,1183,1027,0,1027,0,1,188,"rc","sarılan","N2 attachment","nonanim",7,6,6,"pre-critical","Denek03"
"Denek03","Trial065","rc-n2forced-nonanim-5.jpg",3,188,1,0,188,188,376,382,1565,188,0,188,1,2,188,"rc","adamın","N2 attachment","nonanim",6,7,5,"N1","Denek03"
"Denek03","Trial065","rc-n2forced-nonanim-5.jpg",4,200,1,0,200,200,400,200,1765,200,0,200,0,0,200,"rc","ayağı","N2 attachment","nonanim",5,6,5,"N2","Denek03"
"Denek03","Trial065","rc-n2forced-nonanim-5.jpg",5,209,1,0,209,209,418,209,1974,209,0,209,0,0,209,"rc","sabah","N2 attachment","nonanim",5,5,4,"spillover","Denek03"
"Denek03","Trial067","rc-nonforced-anim-6.jpg",2,188,1,0,188,188,1416,188,488,1228,0,1228,0,0,520,"rc","aranan","ambiguous","anim",6,8,7,"pre-critical","Denek03"
"Denek03","Trial067","rc-nonforced-anim-6.jpg",3,426,1,0,426,426,1256,426,914,830,0,830,0,0,202,"rc","askerin","ambiguous","anim",7,6,4,"N1","Denek03"
"Denek03","Trial067","rc-nonforced-anim-6.jpg",4,0,0,0,0,0,0,0,914,0,0,0,0,0,0,"rc","kızı","ambiguous","anim",4,7,9,"N2","Denek03"
"Denek03","Trial067","rc-nonforced-anim-6.jpg",5,224,1,0,506,506,1356,506,1420,850,0,850,0,1,172,"rc","istasyonu","ambiguous","anim",9,4,9,"spillover","Denek03"
"Denek03","Trial069","rc-n1forced-anim-6.jpg",2,224,1,0,224,224,448,224,455,224,0,224,0,0,224,"rc","yürüyen","N1 attachment","anim",7,7,5,"pre-critical","Denek03"
"Denek03","Trial069","rc-n1forced-anim-6.jpg",3,160,1,0,160,160,320,160,615,160,0,160,0,0,160,"rc","kızın","N1 attachment","anim",5,7,6,"N1","Denek03"
"Denek03","Trial069","rc-n1forced-anim-6.jpg",4,252,1,0,252,252,504,252,867,252,0,252,0,0,252,"rc","atkısı","N1 attachment","anim",6,5,5,"N2","Denek03"
"Denek03","Trial069","rc-n1forced-anim-6.jpg",5,0,0,0,0,0,0,0,867,0,0,0,0,0,0,"rc","tozlu","N1 attachment","anim",5,6,7,"spillover","Denek03"
"Denek03","Trial071","rc-n2forced-anim-6.jpg",2,230,1,0,230,230,1626,230,805,1396,0,1396,0,0,583,"rc","isteyen","N2 attachment","anim",7,7,7,"pre-critical","Denek03"
"Denek03","Trial071","rc-n2forced-anim-6.jpg",3,240,1,0,240,240,480,240,1045,240,0,240,0,0,240,"rc","büronun","N2 attachment","anim",7,7,4,"N1","Denek03"
"Denek03","Trial071","rc-n2forced-anim-6.jpg",4,0,0,0,0,0,0,0,1045,0,0,0,0,0,0,"rc","şefi","N2 attachment","anim",4,7,3,"N2","Denek03"
"Denek03","Trial071","rc-n2forced-anim-6.jpg",5,192,1,0,192,192,384,192,1237,192,0,192,0,0,192,"rc","ilk","N2 attachment","anim",3,4,4,"spillover","Denek03"
"Denek03","Trial073","rc-nonforced-nonanim-6.jpg",2,130,1,0,446,446,2708,446,670,2262,0,2262,0,0,188,"rc","kırılan","ambiguous","nonanim",7,7,7,"pre-critical","Denek03"
"Denek03","Trial073","rc-nonforced-nonanim-6.jpg",3,444,1,0,444,961,2384,1139,1809,1940,517,1423,1,2,231,"rc","kapının","ambiguous","nonanim",7,7,4,"N1","Denek03"
"Denek03","Trial073","rc-nonforced-nonanim-6.jpg",4,212,1,0,212,212,724,212,2021,512,0,512,0,0,150,"rc","kolu","ambiguous","nonanim",4,7,3,"N2","Denek03"
"Denek03","Trial073","rc-nonforced-nonanim-6.jpg",5,0,0,0,0,0,320,0,2021,320,0,320,0,0,160,"rc","dün","ambiguous","nonanim",3,4,5,"spillover","Denek03"
"Denek03","Trial075","rc-n1forced-nonanim-6.jpg",2,478,1,0,478,478,1792,478,832,1314,0,1314,0,0,418,"rc","yırtılan","N1 attachment","nonanim",8,7,5,"pre-critical","Denek03"
"Denek03","Trial075","rc-n1forced-nonanim-6.jpg",3,434,1,0,434,434,1448,434,1266,1014,0,1014,0,0,290,"rc","kotun","N1 attachment","nonanim",5,8,6,"N1","Denek03"
"Denek03","Trial075","rc-n1forced-nonanim-6.jpg",4,142,1,0,328,328,656,328,1594,328,0,328,0,0,328,"rc","sahibi","N1 attachment","nonanim",6,5,7,"N2","Denek03"
"Denek03","Trial075","rc-n1forced-nonanim-6.jpg",5,210,1,0,210,210,1308,210,1804,1098,0,1098,0,0,444,"rc","çamaşır","N1 attachment","nonanim",7,6,5,"spillover","Denek03"
"Denek03","Trial077","rc-n2forced-nonanim-6.jpg",2,159,1,0,331,331,2070,331,871,1739,0,1739,0,1,202,"rc","kiralanan","N2 attachment","nonanim",9,5,6,"pre-critical","Denek03"
"Denek03","Trial077","rc-n2forced-nonanim-6.jpg",3,324,1,0,527,527,1054,1029,1900,527,0,527,1,2,527,"rc","adamın","N2 attachment","nonanim",6,9,5,"N1","Denek03"
"Denek03","Trial077","rc-n2forced-nonanim-6.jpg",4,204,1,0,204,204,408,204,2104,204,0,204,0,0,204,"rc","köşkü","N2 attachment","nonanim",5,6,6,"N2","Denek03"
"Denek03","Trial077","rc-n2forced-nonanim-6.jpg",5,218,1,0,218,218,436,218,2322,218,0,218,0,0,218,"rc","önceki","N2 attachment","nonanim",6,5,3,"spillover","Denek03"
"Denek04","Trial007","rc-nonforced-anim-1.jpg",2,390,1,0,390,390,1452,390,999,1062,0,1062,0,2,223,"rc","yıkanan","ambiguous","anim",7,7,7,"pre-critical","Denek04"
"Denek04","Trial007","rc-nonforced-anim-1.jpg",3,831,1,0,831,831,2476,831,1830,1645,0,1645,0,0,407,"rc","kadının","ambiguous","anim",7,7,4,"N1","Denek04"
"Denek04","Trial007","rc-nonforced-anim-1.jpg",4,0,0,0,0,0,990,0,1830,990,0,990,0,0,176,"rc","oğlu","ambiguous","anim",4,7,3,"N2","Denek04"
"Denek04","Trial007","rc-nonforced-anim-1.jpg",5,85,1,0,437,437,1588,437,2267,1151,0,1151,0,0,357,"rc","dün","ambiguous","anim",3,4,5,"spillover","Denek04"
"Denek04","Trial009","rc-n1forced-anim-1.jpg",2,139,1,0,139,139,278,139,139,139,0,139,0,0,139,"rc","bağıran","N1 attachment","anim",7,6,7,"pre-critical","Denek04"
"Denek04","Trial009","rc-n1forced-anim-1.jpg",3,196,1,0,601,601,1202,601,740,601,0,601,0,0,601,"rc","müdürün","N1 attachment","anim",7,7,4,"N1","Denek04"
"Denek04","Trial009","rc-n1forced-anim-1.jpg",4,153,1,0,153,153,306,153,893,153,0,153,0,0,153,"rc","sesi","N1 attachment","anim",4,7,8,"N2","Denek04"
"Denek04","Trial009","rc-n1forced-anim-1.jpg",5,432,1,0,432,432,864,432,1325,432,0,432,0,0,432,"rc","caddenin","N1 attachment","anim",8,4,10,"spillover","Denek04"
"Denek04","Trial011","rc-n2forced-anim-1.jpg",2,206,1,0,206,206,862,206,1000,656,0,656,0,0,225,"rc","yürüyen","N2 attachment","anim",7,7,5,"pre-critical","Denek04"
"Denek04","Trial011","rc-n2forced-anim-1.jpg",3,206,1,0,206,368,736,593,1593,530,162,368,1,2,162,"rc","köyün","N2 attachment","anim",5,7,6,"N1","Denek04"
"Denek04","Trial011","rc-n2forced-anim-1.jpg",4,226,1,0,226,226,952,226,1819,726,0,726,0,0,250,"rc","delisi","N2 attachment","anim",6,5,5,"N2","Denek04"
"Denek04","Trial011","rc-n2forced-anim-1.jpg",5,628,1,0,628,819,1638,1069,2888,1010,191,819,1,2,191,"rc","garip","N2 attachment","anim",5,6,10,"spillover","Denek04"
"Denek04","Trial013","rc-nonforced-nonanim-1.jpg",2,130,1,0,336,336,672,336,878,336,0,336,0,0,336,"rc","kirlenen","ambiguous","nonanim",8,6,5,"pre-critical","Denek04"
"Denek04","Trial013","rc-nonforced-nonanim-1.jpg",3,212,1,0,212,212,424,212,1090,212,0,212,0,0,212,"rc","yolun","ambiguous","nonanim",5,8,6,"N1","Denek04"
"Denek04","Trial013","rc-nonforced-nonanim-1.jpg",4,196,1,0,196,196,392,196,1286,196,0,196,0,0,196,"rc","etrafı","ambiguous","nonanim",6,5,8,"N2","Denek04"
"Denek04","Trial013","rc-nonforced-nonanim-1.jpg",5,372,1,0,372,372,744,372,1658,372,0,372,0,0,372,"rc","yemyeşil","ambiguous","nonanim",8,6,9,"spillover","Denek04"
"Denek04","Trial015","rc-n2forced-nonanim-1.jpg",2,0,0,0,0,0,458,0,364,458,0,458,0,1,229,"rc","yıkılan","N2 attachment","nonanim",7,8,8,"pre-critical","Denek04"
"Denek04","Trial015","rc-n2forced-nonanim-1.jpg",3,206,1,0,312,312,624,312,676,312,0,312,0,0,312,"rc","patronun","N2 attachment","nonanim",8,7,3,"N1","Denek04"
"Denek04","Trial015","rc-n2forced-nonanim-1.jpg",4,167,1,0,167,167,334,167,843,167,0,167,0,0,167,"rc","evi","N2 attachment","nonanim",3,8,5,"N2","Denek04"
"Denek04","Trial015","rc-n2forced-nonanim-1.jpg",5,203,1,0,203,203,406,203,1046,203,0,203,0,0,203,"rc","geçen","N2 attachment","nonanim",5,3,2,"spillover","Denek04"
